cid_t	nth_day	VV
7168	96.0	10134.0
7168	97.0	10134.0
7168	98.0	10134.0
7168	99.0	10134.0
7168	100.0	10134.0
7169	91.0	2268.0
7169	92.0	2268.0
7169	93.0	2268.0
7169	94.0	2268.0
7169	95.0	2268.0
7169	96.0	2268.0
7169	97.0	2268.0
7171	94.0	8818.0
7171	95.0	8818.0
7171	100.0	8818.0
7172	93.0	21768.367912965237
7172	97.0	17844.342681292528
7172	98.0	17612.456067024308
7172	99.0	17433.823554224717
7173	93.0	9150.0
7173	94.0	9150.0
7173	95.0	9150.0
7173	97.0	9150.0
7173	98.0	9150.0
7173	99.0	9150.0
7174	92.0	17200.055514034924
7174	93.0	19094.02290387241
7174	94.0	20104.608345974026
7174	95.0	16995.67960805625
7174	96.0	16916.11753959336
7174	97.0	17626.179687908592
7174	98.0	19497.8667597017
7175	90.0	1420.1000978345003
7175	92.0	1426.338806898146
7176	94.0	66305.29806242716
7176	95.0	67790.42287055902
7176	96.0	68146.61921118
7176	97.0	64841.246489697005
7176	98.0	64351.348815674486
7176	99.0	64432.38023679511
7176	100.0	62675.5245208821
7178	93.0	45039.7856360848
7178	94.0	46255.722645594135
7178	95.0	48083.29917974355
7178	96.0	48389.662576401315
7178	97.0	44874.47000577521
7178	98.0	43830.96645779126
7178	99.0	41864.684595272905
7179	94.0	809.6097535355932
7179	95.0	799.5502273213589
7179	96.0	795.5618213255312
7179	97.0	805.6960937784023
7179	98.0	798.0030696348949
7179	99.0	787.4174210627637
7180	94.0	251.81645269246312
7180	95.0	346.04434134227114
7180	96.0	345.68041501544604
7180	97.0	259.180252681371
7180	98.0	232.71952277520344
7180	99.0	250.76564991012356
7180	100.0	261.76068396933454
7184	94.0	1160.7012898868813
7184	95.0	1435.7808163675738
7184	96.0	1449.0548563521472
7184	97.0	1102.7931081296333
7184	98.0	1093.9857086762293
7184	99.0	1076.4208839496832
7184	100.0	1017.5430442798925
7185	91.0	5787.834425165624
7185	92.0	5116.73877151549
7185	93.0	5193.473574453552
7185	95.0	5178.634276222599
7186	94.0	6987.183771341735
7186	95.0	7286.920004058826
7186	96.0	7325.052022221501
7186	97.0	6716.337796514741
7186	98.0	6925.7881860177995
7186	99.0	6986.412822344655
7186	100.0	6294.212852513396
7187	94.0	11133.211621547365
7187	95.0	12066.156534669293
7187	96.0	12708.657684058238
7187	97.0	11170.805727130753
7187	98.0	11184.618701068574
7187	99.0	11423.523073755754
7187	100.0	11387.96374216901
7188	94.0	936.0
7188	95.0	936.0
7188	96.0	936.0
7188	97.0	936.0
7188	98.0	936.0
7188	99.0	936.0
7188	100.0	936.0
7189	94.0	21211.992244652643
7189	95.0	22119.95045447464
7189	96.0	21962.087311308635
7189	97.0	17921.3110747159
7189	98.0	17032.90704268025
7189	99.0	16842.46971095052
7189	100.0	17167.776788398904
7190	95.0	5817.0
7190	96.0	5817.0
7190	97.0	5817.0
7190	98.0	5817.0
7190	99.0	5817.0
7190	100.0	5817.0
7192	95.0	4697.679193342749
7192	96.0	4868.056177332739
7192	97.0	5011.477678146785
7192	98.0	4594.04936181034
7192	99.0	4521.801414756584
7192	100.0	4539.732205868803
7192	101.0	4546.08471755924
7193	94.0	5317.335336762204
7193	95.0	5150.482987995892
7193	96.0	5228.81200837098
7193	97.0	4792.7811386414505
7193	98.0	4613.304171976269
7193	99.0	4340.530649554599
7193	100.0	4103.672528670126
7195	95.0	1563.9685608199545
7195	96.0	1624.4168240158233
7195	97.0	1665.5144032526557
7195	98.0	1543.9308819828373
7195	99.0	1539.5641084605004
7195	100.0	1589.9081143471592
7195	101.0	1573.6505470727163
7196	94.0	5544.0
7196	95.0	5544.0
7196	96.0	5544.0
7196	97.0	5544.0
7196	98.0	5544.0
7196	99.0	5544.0
7196	100.0	5544.0
7197	95.0	775.893151846283
7197	96.0	843.1072134290193
7197	97.0	831.4875607198289
7197	98.0	689.0516840038158
7197	99.0	729.9270360670783
7197	100.0	735.5118597768678
7197	101.0	735.0480277347468
7198	95.0	2034.6557137763687
7198	96.0	2067.748555198825
7198	97.0	2103.5041686059567
7198	98.0	2056.186772654215
7198	99.0	2038.3583700446195
7198	100.0	1992.3362275463983
7198	101.0	1964.812901250701
7199	93.0	10864.568612391997
7199	94.0	11032.572477122509
7199	97.0	10843.703343722875
7199	98.0	10729.392870858417
7201	94.0	35275.471478396255
7201	95.0	37893.538034657606
7201	96.0	39509.11932582877
7201	97.0	35748.87510034632
7201	98.0	36615.90287456598
7201	99.0	36496.21242540534
7201	100.0	37435.43234447271
7202	91.0	4050.771196022095
7202	93.0	4109.154694502957
7202	94.0	4156.820535799154
7202	95.0	4707.733683245109
7202	96.0	4726.220855882889
7202	97.0	3965.69153530738
7203	94.0	4165.0
7203	95.0	4165.0
7203	96.0	4165.0
7203	97.0	4165.0
7203	98.0	4165.0
7203	99.0	4165.0
7203	100.0	4165.0
7204	95.0	9098.965453475059
7204	96.0	9455.680407720984
7204	97.0	9578.331120599749
7204	98.0	9042.135560161852
7204	99.0	9043.112567811375
7204	100.0	9119.975131151688
7204	101.0	9188.216751319409
7212	94.0	7236.747752816499
7212	95.0	7938.420622432284
7212	96.0	8179.381624521799
7212	97.0	7261.532889990931
7212	98.0	7154.335915756571
7212	99.0	7221.137471960479
7212	100.0	7705.713663458079
7215	95.0	4928.0
7215	96.0	4928.0
7215	97.0	4928.0
7215	98.0	4928.0
7215	99.0	4928.0
7215	100.0	4928.0
7215	101.0	4928.0
7220	92.0	902.990542167274
7220	96.0	901.7851603378002
7220	98.0	905.5938613198156
7233	95.0	575.5723362282769
7233	96.0	626.4686052686596
7233	97.0	650.5126568620483
7233	98.0	547.4907643609786
7233	99.0	545.6206854764849
7233	100.0	544.4041940444632
7233	101.0	533.1301862286685
7237	95.0	407.34396695943826
7237	96.0	475.37404205849367
7237	97.0	504.9983469271394
7237	98.0	415.55201619081066
7237	99.0	419.42406944224837
7237	100.0	390.24071141298487
7237	101.0	350.1258530101231
7240	95.0	1661.2963541826389
7240	96.0	1870.4038865261816
7240	97.0	1829.8765199200466
7240	98.0	1614.2680573719172
7240	99.0	1608.5859180044924
7240	100.0	1662.7698659767889
7240	101.0	1661.0346478044428
7241	95.0	2274.0
7241	96.0	2274.0
7241	97.0	2274.0
7241	100.0	2274.0
7242	94.0	825.0
7242	95.0	825.0
7242	96.0	825.0
7242	97.0	825.0
7242	98.0	825.0
7242	99.0	825.0
7242	100.0	825.0
7243	95.0	11896.99387682761
7243	99.0	11197.594920617681
7243	100.0	13122.411000005415
7244	94.0	11390.830345945622
7244	95.0	11996.186363429553
7244	96.0	11899.336903428068
7244	97.0	10441.596042389941
7244	98.0	10534.458530449407
7244	99.0	10360.354213940569
7244	100.0	10033.81965004506
7245	94.0	13069.463549629772
7245	95.0	13678.135440964448
7245	96.0	13695.608024763796
7245	97.0	12641.150643298399
7245	98.0	12335.150277462679
7245	100.0	11686.716227774008
7246	87.0	29634.979943340386
7246	89.0	27900.28268732442
7246	90.0	27636.514765914697
7246	93.0	28996.15825735317
7248	93.0	11022.763226474668
7248	94.0	11719.366321102838
7248	95.0	13295.877037802158
7248	96.0	13737.757300809171
7248	99.0	11393.19367919654
7249	94.0	24798.258704796335
7249	95.0	26088.343463335183
7249	96.0	26298.262488837674
7249	97.0	21644.44236376374
7249	98.0	21288.89431987761
7249	99.0	25760.201043798214
7249	100.0	20373.281047660115
7253	93.0	11650.437533699544
7253	94.0	12373.890043971094
7253	98.0	11603.356446874748
7255	94.0	25213.41071386274
7255	95.0	26141.239383378168
7255	96.0	26058.91168693369
7255	97.0	23888.20216903139
7255	98.0	22915.62901384012
7255	99.0	21844.8535714627
7255	100.0	20996.785757441485
7256	92.0	1393.2781782116158
7256	93.0	1403.6812695806047
7256	94.0	1428.0246104829962
7256	97.0	1417.3051095017458
7256	98.0	1421.1388481673036
7259	94.0	3669.535855420598
7259	96.0	3617.4573255248747
7259	97.0	3699.0969240002123
7259	98.0	3667.831164762205
7259	99.0	3629.031149627876
7259	100.0	3638.965363128556
7260	94.0	40689.38942980392
7260	95.0	42624.0138805994
7260	96.0	42387.69713478109
7260	97.0	38293.86545561244
7260	99.0	36580.15849824536
7260	100.0	36301.38737332306
7261	94.0	24964.741293775867
7261	95.0	26443.45956140352
7261	96.0	26795.44448656872
7261	97.0	23393.49756821895
7261	98.0	22244.307110006677
7261	99.0	20494.980792357706
7261	100.0	20478.900118124453
7262	94.0	579.6925973927101
7262	100.0	572.5840815477122
7263	94.0	32598.375195366847
7263	95.0	34239.851941250134
7263	96.0	35348.05197586594
7263	97.0	33211.70096348704
7263	98.0	33688.65034850333
7263	99.0	34000.40882712885
7263	100.0	35208.073674787236
7264	95.0	15598.540148483498
7264	96.0	16515.778119827402
7264	97.0	17008.170200036453
7264	98.0	15586.436235928839
7264	99.0	15615.332535573265
7264	100.0	15751.476033241737
7264	101.0	15631.057683088362
7265	94.0	6523.387486437515
7265	95.0	6627.23375763588
7265	97.0	6593.956458751044
7265	99.0	6712.042613256112
7266	93.0	6865.316186176583
7266	94.0	7318.355391409168
7266	95.0	6415.683587078825
7266	96.0	7386.711814874967
7266	98.0	7138.8031164501035
7267	92.0	6802.850217684638
7267	94.0	8230.007518439847
7267	95.0	7168.080559948983
7267	96.0	6836.494849209406
7267	97.0	6800.432161955403
7268	91.0	3868.0
7268	96.0	3868.0
7269	91.0	3817.1721113793064
7269	93.0	3744.513307188366
7269	95.0	3691.9050352420245
7270	93.0	8334.901366922872
7270	94.0	8443.010669177218
7270	95.0	8803.146824516643
7270	96.0	8567.709229170327
7270	97.0	7103.120421652129
7270	98.0	7103.187553594831
7270	99.0	7485.472158389907
7271	94.0	2288.151289572285
7271	97.0	2239.2803362036266
7272	95.0	9551.80861480084
7272	96.0	12718.950831301707
7272	97.0	11776.528384217027
7272	98.0	8402.203326606226
7272	99.0	11564.658525532135
7273	94.0	1932.0
7273	95.0	1932.0
7273	96.0	1932.0
7273	97.0	1932.0
7273	98.0	1932.0
7273	99.0	1932.0
7273	100.0	1932.0
7275	90.0	4348.426794700147
7275	93.0	4342.552052600861
7275	94.0	4316.998945836399
7275	95.0	5888.524259185015
7277	94.0	14949.365759785927
7277	95.0	15760.984157806051
7277	96.0	18625.313965649406
7277	97.0	12388.250049257013
7277	98.0	15839.199323185027
7277	99.0	15982.257661348696
7277	100.0	10683.497746044837
7278	94.0	13289.580565342678
7278	95.0	14383.283168564647
7278	96.0	14281.656705731799
7278	97.0	12198.04512070796
7278	98.0	11524.575161519393
7278	99.0	11171.508608460108
7278	100.0	11425.030088276908
7279	95.0	6505.867365488217
7279	96.0	6947.061599033866
7279	97.0	7096.223567689964
7279	98.0	6591.089333973167
7279	99.0	6680.554691747733
7279	100.0	6893.484151739705
7279	101.0	6821.927851129619
7280	95.0	1831.8321656262303
7280	98.0	1605.299661485151
7280	100.0	1616.5416161229891
7282	94.0	149.0
7282	95.0	149.0
7282	96.0	149.0
7282	97.0	149.0
7282	98.0	149.0
7282	99.0	149.0
7282	100.0	149.0
7283	93.0	504.0
7283	94.0	504.0
7283	95.0	504.0
7283	96.0	504.0
7283	99.0	504.0
7284	94.0	17631.17848393686
7284	95.0	19130.218324456564
7284	96.0	19418.224902046797
7284	97.0	17679.43864046381
7284	98.0	17645.986317249753
7284	99.0	17725.527161041075
7284	100.0	18353.61172160094
7286	94.0	695.0
7286	96.0	695.0
7286	98.0	695.0
7286	99.0	695.0
7286	100.0	695.0
7288	82.0	2281.0
7288	85.0	2281.0
7288	88.0	2281.0
7289	99.0	1606.4586798896999
7290	93.0	12357.442526521905
7290	99.0	12515.236776199687
7293	94.0	1142.9636174712412
7293	95.0	1176.7948749721202
7293	96.0	1171.0974622392202
7293	97.0	1152.2877124164795
7293	98.0	1149.200162780225
7293	99.0	1137.0622108995249
7293	100.0	1153.13538674964
7294	94.0	25121.61321271749
7294	95.0	27024.910766532576
7294	96.0	27466.970961742954
7294	97.0	24865.999590918636
7294	98.0	24532.599949430092
7294	99.0	23973.82633716406
7294	100.0	22598.970649808954
7295	92.0	2586.0
7295	94.0	2586.0
7295	97.0	2586.0
7295	98.0	2586.0
7296	94.0	12276.548488225582
7296	95.0	13046.703763838945
7296	96.0	12997.028949435437
7296	97.0	11202.018477681093
7296	98.0	11163.714938900694
7296	99.0	11674.232580689657
7296	100.0	12020.550291349879
7298	99.0	4074.644524347009
7299	94.0	415.0
7299	95.0	415.0
7299	97.0	415.0
7299	98.0	415.0
7299	100.0	415.0
7300	94.0	6068.8459363437805
7300	95.0	6843.072281876829
7300	96.0	6981.797502084295
7300	97.0	6112.7196425444
7300	98.0	6213.4247648743985
7300	99.0	15148.4775084146
7300	100.0	6010.684021253177
7302	97.0	10513.577299388513
7302	99.0	8681.273419747364
7303	95.0	3452.2527699612597
7303	96.0	3414.427862058857
7303	100.0	3397.275622242294
7305	90.0	1444.7421058117022
7305	91.0	1440.7925777740845
7305	92.0	1443.9915864380775
7305	93.0	1462.3586587827826
7305	94.0	1466.8555178720774
7305	95.0	1457.3695683047526
7305	96.0	1899.5633961222875
7306	93.0	6774.54279612831
7306	98.0	6710.388201708584
7307	94.0	2879.9786689544644
7307	95.0	2995.8217638557694
7307	96.0	8277.719909729134
7307	97.0	3149.5814293240983
7307	98.0	3104.371219896881
7307	99.0	3196.8911004749716
7307	100.0	3265.295824552478
7308	97.0	4121.88886150935
7308	98.0	4195.355470156767
7308	100.0	4133.608338108117
7311	93.0	332.5286294230926
7311	95.0	338.97920714716145
7311	96.0	334.9125346034993
7311	99.0	345.4797224104158
7312	92.0	769.8032788845034
7312	95.0	771.9359133638786
7312	97.0	780.6460683290645
7313	92.0	12742.444385277036
7313	93.0	12694.807935539016
7313	94.0	12823.946343567764
7313	96.0	13438.925582415428
7313	97.0	12499.248633226804
7314	88.0	1873.2461819494858
7314	90.0	1870.8898428846078
7314	91.0	1877.4968107350228
7314	93.0	1898.7221887427615
7314	94.0	1910.4748799705296
7315	94.0	42902.68556990077
7315	95.0	42151.952082547454
7315	97.0	41364.34776794237
7315	99.0	41346.44006192552
7315	100.0	44168.17426743956
7317	92.0	5200.643542487841
7317	95.0	5598.293586997919
7317	96.0	5421.3912594616895
7320	95.0	853.6166719693865
7320	96.0	934.3916012988792
7320	97.0	957.3948520634165
7320	98.0	840.8291300257813
7320	99.0	865.1305523018626
7320	100.0	823.1062090688104
7320	101.0	820.534875188358
7321	94.0	920.7956594687546
7321	95.0	1021.1634631238181
7321	96.0	1048.6206777965124
7321	97.0	904.2090043871145
7321	98.0	911.0718327665545
7321	99.0	923.8093388076446
7321	100.0	930.9205287771085
7324	91.0	866.0
7324	92.0	866.0
7324	93.0	866.0
7324	94.0	866.0
7324	96.0	866.0
7324	97.0	866.0
7326	94.0	372.942077211438
7326	95.0	364.19692876524323
7326	96.0	388.73347249763054
7326	97.0	368.1977357821645
7326	98.0	364.076850104741
7326	99.0	375.9260799632569
7326	100.0	375.83598874219325
7329	94.0	1594.7624989345002
7329	95.0	1816.7938045643878
7329	96.0	1797.8092098625098
7329	97.0	1503.9289554807408
7329	98.0	1502.5171925776522
7329	99.0	1528.8123776494479
7329	100.0	1533.5472423860583
7330	95.0	51560.142454041044
7330	96.0	54307.873394344475
7330	97.0	55546.193163649135
7330	98.0	52466.12143009776
7330	99.0	53433.45674055955
7330	100.0	53160.24379906795
7330	101.0	55167.039370527615
7331	89.0	1616.0
7331	90.0	1616.0
7331	91.0	1616.0
7331	92.0	1616.0
7331	94.0	1616.0
7332	91.0	5652.012941727021
7332	96.0	5933.189481775768
7333	95.0	4545.0
7333	96.0	4545.0
7333	97.0	4545.0
7333	98.0	4545.0
7333	100.0	4545.0
7334	87.0	463.8210274001776
7334	93.0	459.1546995453682
7335	85.0	11364.33596537872
7335	86.0	12649.601400880858
7335	87.0	12814.571305963776
7335	88.0	11226.450167528503
7335	90.0	11099.00664804948
7335	91.0	10560.998911461695
7337	94.0	50998.245031048624
7337	95.0	53125.92713971764
7337	96.0	53466.77086152955
7337	97.0	48438.80640819603
7337	98.0	46224.146989824396
7337	99.0	45692.379210873754
7337	100.0	44685.54265901664
7338	86.0	3235.041904891993
7338	88.0	3308.1342666525766
7338	89.0	3461.907199417959
7338	90.0	3408.522612984888
7338	91.0	3539.2947818028115
7338	92.0	3644.8520630214853
7339	93.0	964.0
7339	94.0	964.0
7339	95.0	964.0
7339	96.0	964.0
7339	97.0	964.0
7339	98.0	964.0
7339	99.0	964.0
7341	95.0	4097.718579275286
7341	96.0	5461.7178505926995
7341	97.0	3789.423622247205
7341	99.0	3753.3462239864093
7343	95.0	50820.13986140315
7343	96.0	51719.88467676125
7343	97.0	51716.50940155717
7343	98.0	50952.111479239305
7343	99.0	50871.51588916522
7343	100.0	50952.8895906094
7343	101.0	50731.863808233895
7344	94.0	7639.349152050106
7344	95.0	8581.02942477239
7344	96.0	8655.8948872254
7344	98.0	7903.406676672434
7344	99.0	8359.90247647782
7344	100.0	8161.84845041641
7345	93.0	2009.834584247538
7345	94.0	2019.3776057842367
7345	95.0	2027.7963185955473
7345	96.0	2002.5839632101242
7345	97.0	2026.9148749127598
7345	99.0	2023.360621101927
7346	88.0	19617.613686622008
7346	89.0	11560.24094269419
7346	91.0	11551.470898490954
7346	92.0	14270.88130482535
7346	94.0	12406.807134391951
7347	87.0	18055.774477989373
7347	88.0	18234.73793841896
7347	89.0	18911.271698373013
7347	90.0	19351.51072668548
7347	91.0	18128.93789251968
7347	92.0	17900.94524328944
7347	93.0	18237.913909033876
7348	93.0	48046.03971209266
7348	94.0	50194.358281042565
7348	95.0	50570.85086295555
7348	96.0	47175.570991134024
7348	97.0	47108.90699739938
7348	98.0	46812.80205115772
7348	99.0	47682.115851310264
7349	100.0	2385.2750632151606
7350	95.0	3129.201795103669
7350	96.0	3214.9511294560193
7350	97.0	3276.4897097140756
7350	98.0	3069.8750892699277
7350	99.0	3107.604681273698
7350	100.0	3125.908019834596
7350	101.0	3123.3288144875078
7351	93.0	23419.5703560185
7351	95.0	23924.358659291505
7351	96.0	24302.678263951115
7351	97.0	23744.10528687111
7351	98.0	23965.80624552816
7351	99.0	23971.048769652032
7353	90.0	6957.691313246848
7353	91.0	3543.011894728828
7353	96.0	3483.5223822900457
7354	94.0	819.4735124168575
7354	97.0	825.8933706805656
7355	95.0	715.0
7355	96.0	715.0
7355	97.0	715.0
7355	99.0	715.0
7356	99.0	6514.864413869756
7357	94.0	36276.19483922849
7357	95.0	37303.76599346324
7357	96.0	38011.198398486405
7357	97.0	35952.914670163096
7357	98.0	35620.86738600591
7357	99.0	35305.026948372724
7357	100.0	35079.11942616357
7358	94.0	6002.193391256762
7358	95.0	6230.6400733978335
7358	96.0	6565.308211872027
7358	97.0	6005.7448231040835
7358	98.0	5728.415105781612
7358	99.0	5763.912723836251
7358	100.0	5775.629396790087
7359	90.0	1971.9386891291633
7359	96.0	2055.467022149081
7360	95.0	3200.7504188567505
7360	96.0	3338.581161358756
7360	97.0	3335.764104404569
7360	98.0	3139.5274463714977
7360	99.0	3112.7152112337462
7360	100.0	3112.551891401693
7360	101.0	3288.700336919515
7361	93.0	1086.0
7361	94.0	1086.0
7361	95.0	1086.0
7361	97.0	1086.0
7361	98.0	1086.0
7362	95.0	1782.4237835330143
7362	96.0	1833.139175549072
7362	97.0	1855.8842289921636
7362	98.0	1759.2775825724034
7362	99.0	1748.0690457912297
7362	100.0	1725.5109131924614
7362	101.0	1650.807760634229
7364	94.0	62122.22100772483
7364	95.0	67322.8762260409
7364	96.0	68399.51909725399
7364	97.0	61837.29209106843
7364	98.0	61882.87011317958
7364	99.0	62205.74682684054
7364	100.0	63275.70898042118
7365	93.0	321.7575290067472
7365	94.0	313.975165814338
7365	96.0	331.5411398194008
7365	98.0	328.6557038659459
7365	99.0	343.465599646004
7366	91.0	941.2706998185822
7366	92.0	916.0244690518322
7366	96.0	7291.225252642005
7366	97.0	930.0836524624888
7367	98.0	854.9708233436131
7368	95.0	437.6515942627949
7368	96.0	465.4523683385776
7368	97.0	462.93310454702004
7368	98.0	401.12021276804825
7368	99.0	421.0611191842374
7368	100.0	419.5267528713365
7368	101.0	402.1282822164611
7369	94.0	1385.0658129218034
7369	98.0	1388.8469660992257
7369	99.0	1395.2179397195334
7370	93.0	2755.0
7370	95.0	2755.0
7370	96.0	2755.0
7370	97.0	2755.0
7370	98.0	2755.0
7371	95.0	665.7653548046843
7371	96.0	702.9503150868549
7371	97.0	718.6421625049564
7371	98.0	641.2021717125876
7371	99.0	654.64317315157
7371	100.0	662.8425409510141
7371	101.0	680.7782211679822
7372	92.0	38169.00491634432
7372	93.0	39321.528024192114
7372	94.0	39741.4571808952
7372	95.0	36519.57418786404
7372	96.0	35523.36248168711
7372	97.0	35382.10008295044
7372	98.0	35761.98509705002
7373	92.0	2574.275662719157
7373	97.0	2608.684512875261
7373	98.0	2596.880750493025
7376	94.0	994.2761527748555
7376	96.0	1006.454015176009
7376	97.0	1033.9896132274212
7376	98.0	1000.6256210103484
7376	99.0	1009.8796785601475
7376	100.0	1044.9396501681504
7377	95.0	4898.822738220387
7377	97.0	4804.1637243263
7377	98.0	4787.595507585502
7377	100.0	4828.893169555511
7379	96.0	2415.951505629252
7379	97.0	3306.4824288214368
7379	99.0	2459.7580306333048
7380	94.0	682.5989141827039
7380	95.0	704.813705621461
7380	100.0	669.4072187033146
7381	93.0	1788.3890537299544
7381	94.0	1790.7272377948248
7381	98.0	1796.6863051216496
7382	53.0	32352.81898601092
7382	54.0	33556.10552541959
7382	55.0	33903.707447084846
7382	56.0	31540.433028616437
7382	57.0	30594.284336531626
7382	58.0	30308.09293902237
7382	59.0	28297.032196063672
7384	95.0	9464.815752029046
7384	96.0	9773.720446872625
7384	97.0	10079.88053902656
7384	98.0	9860.230782091221
7384	99.0	10050.577264657704
7384	100.0	10305.711627586363
7384	101.0	11028.497587650816
7385	95.0	990.1844783884866
7385	96.0	1048.4601457080607
7385	97.0	1038.005412087801
7385	98.0	795.6705258899665
7385	99.0	849.9609009526685
7385	100.0	852.15414558837
7385	101.0	875.4653304879628
7388	90.0	4426.245202614012
7388	93.0	4586.374199804505
7388	95.0	4142.9235395781825
7389	94.0	2098.4624943620656
7389	96.0	2239.788333506462
7389	99.0	2054.7585031159374
7389	100.0	2144.0337676757717
7390	94.0	29831.108164871985
7390	95.0	33531.08780501823
7390	96.0	33929.7567382063
7390	97.0	24303.705028610428
7390	98.0	29932.282105343154
7390	99.0	26905.470975486263
7390	100.0	27602.156927014017
7392	94.0	4037.0
7392	95.0	4037.0
7392	96.0	4037.0
7392	97.0	4037.0
7392	98.0	4037.0
7392	99.0	4037.0
7392	100.0	4037.0
7394	94.0	38917.58543548686
7394	95.0	40795.70528074714
7394	96.0	41771.50566676098
7394	97.0	39104.03145180561
7394	98.0	39140.862290058336
7394	99.0	39577.9913115363
7394	100.0	38875.793099458286
7395	92.0	22331.885046933963
7395	93.0	23744.82371666614
7395	94.0	23865.169854433436
7395	95.0	23759.719434216317
7395	96.0	25604.16006198459
7395	97.0	22957.35264429681
7395	98.0	22506.763051017224
7396	93.0	20855.051359402227
7396	94.0	22107.948724130958
7396	95.0	22803.260162323742
7397	93.0	3383.7370465083645
7397	94.0	2698.0463545334883
7397	95.0	912.9997433608565
7397	96.0	953.2901858642504
7397	97.0	882.3574172216177
7398	94.0	26482.427341757786
7398	95.0	31418.056557546264
7398	96.0	31351.109650340495
7398	97.0	24693.7984366251
7398	98.0	28093.037568198164
7398	99.0	27722.468076311376
7398	100.0	24947.839211601648
7399	94.0	3194.082118264893
7399	98.0	3185.4881432160078
7399	99.0	3038.8806142633866
7400	89.0	3535.784529497931
7400	95.0	3503.062251716563
7401	92.0	2903.4968898014
7401	94.0	3052.4569937818637
7402	94.0	3455.0
7402	95.0	3455.0
7402	96.0	3455.0
7402	97.0	3455.0
7402	98.0	3455.0
7402	100.0	3455.0
7403	92.0	4117.676339067395
7403	95.0	4184.239818421492
7403	97.0	4325.153230849179
7405	93.0	2527.0
7405	94.0	2527.0
7405	96.0	2527.0
7405	98.0	2527.0
7405	99.0	2527.0
7409	95.0	41812.77908858318
7409	98.0	42253.28611913955
7409	99.0	40646.57693026278
7409	100.0	42167.40888757623
7410	92.0	1638.932359989801
7410	94.0	1829.0846805339588
7410	96.0	1987.8949236572269
7410	97.0	1750.096826245399
7411	94.0	306.0
7411	95.0	306.0
7411	96.0	306.0
7411	97.0	306.0
7411	98.0	306.0
7411	99.0	306.0
7411	100.0	306.0
7412	94.0	22985.993874627162
7412	95.0	23036.148025757673
7412	96.0	23652.082575009732
7412	97.0	22053.862237553818
7412	98.0	22781.91228635023
7412	99.0	22506.646002997746
7412	100.0	20790.429374177787
7413	94.0	27379.51640987719
7413	95.0	23112.948002965713
7413	96.0	23625.610039571617
7413	97.0	20937.91744113749
7413	98.0	23637.52835271249
7413	99.0	22840.546677156635
7413	100.0	22159.09445111033
7414	97.0	8366.0
7414	98.0	8366.0
7414	100.0	8366.0
7415	92.0	20309.03833030714
7415	94.0	22271.373776629425
7415	96.0	19650.92481248696
7415	97.0	24408.36054520232
7415	98.0	24047.04930607324
7416	93.0	11100.609821790558
7416	97.0	10638.29543348092
7416	98.0	10752.66385985148
7416	99.0	11163.209078169632
7418	94.0	24755.673217097265
7418	95.0	27545.806513256364
7418	96.0	29715.75310735072
7418	97.0	26116.55551588339
7418	98.0	27337.96385775686
7418	99.0	28473.296042157308
7418	100.0	28628.057072408083
7421	94.0	1498.3049308648915
7421	95.0	1561.6996521281453
7421	96.0	1579.2350518548753
7421	97.0	1493.7884000575375
7421	98.0	1528.6992103052328
7421	99.0	1554.4694824429384
7421	100.0	1482.0536997231354
7422	94.0	63313.639283001066
7422	95.0	63878.49288546422
7422	96.0	63974.71449736133
7422	97.0	63465.00096046463
7422	98.0	63346.50359790429
7422	99.0	63421.92462836031
7422	100.0	63511.22970851294
7424	95.0	5478.891940628702
7424	96.0	5766.524238468205
7424	97.0	5912.926311979046
7424	98.0	5547.173589549952
7424	99.0	5529.8959227783425
7424	100.0	5681.002118761642
7424	101.0	5680.475188011222
7425	95.0	1779.9506130927293
7425	96.0	1938.3209893926642
7425	97.0	1957.6957963061082
7425	98.0	1700.7306542453885
7425	99.0	1721.9754962495183
7425	100.0	1739.7236389659931
7425	101.0	1757.8217686923585
7426	94.0	48748.66662045083
7426	95.0	50630.48306243773
7426	96.0	51042.714844760245
7426	97.0	48875.52482148255
7426	98.0	49461.43989748446
7426	99.0	49276.84082507758
7426	100.0	47376.51230844674
7427	95.0	27546.272466923598
7427	96.0	28887.97818187479
7427	97.0	29827.414912713903
7427	98.0	28609.267265529936
7427	99.0	29146.882259824954
7427	100.0	30078.026023893395
7428	94.0	4276.0
7428	95.0	4276.0
7428	96.0	4276.0
7428	97.0	4276.0
7428	98.0	4276.0
7428	99.0	4276.0
7428	100.0	4276.0
7429	94.0	30634.918243919412
7429	95.0	32403.18459751451
7429	96.0	33153.173436020574
7429	97.0	29858.21911976432
7429	98.0	29989.354118917876
7429	99.0	29966.623797468867
7429	100.0	29104.615588657936
7430	95.0	266.11163689203715
7430	96.0	283.07964307771573
7430	97.0	282.69450750610724
7430	98.0	269.3631839162848
7430	99.0	275.37337631005977
7430	100.0	268.72781657312976
7430	101.0	265.69816483528996
7431	94.0	44087.324812880266
7431	95.0	45850.77421695865
7431	96.0	46757.95529203597
7431	97.0	43832.33919123467
7431	98.0	42708.19838253725
7431	99.0	42824.58914291097
7431	100.0	43020.54424534058
7433	93.0	7850.0
7433	94.0	7850.0
7433	95.0	7850.0
7433	96.0	7850.0
7433	97.0	7850.0
7433	98.0	7850.0
7433	99.0	7850.0
7434	95.0	10994.975248841754
7434	96.0	11443.721270063024
7434	97.0	11674.630038496885
